Filepath Shape BGSM
DLC04\Armor\Pack\DLC04_ZooGang_Mask03_F_faceBones.nif,DLC04_ZooGang_Mask03_F_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_Mask03_M.nif,DLC04_ZooGang_Mask03_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_Mask03_M_faceBones.nif,DLC04_ZooGang_Mask03_M_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat01_F.nif,DLC04_ZooGang_MaskHat01_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat01_F_faceBones.nif,DLC04_ZooGang_MaskHat01_F_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat01_M.nif,DLC04_ZooGang_MaskHat01_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat01_M_faceBones.nif,DLC04_ZooGang_MaskHat01_M_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat02_F.nif,DLC04_ZooGang_MaskHat02_F:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat02_F_faceBones.nif,DLC04_ZooGang_MaskHat02_F_faceBones:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat02_M.nif,DLC04_ZooGang_MaskHat02_M:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_MaskHat02_M_faceBones.nif,DLC04_ZooGang_MaskHat02_M_faceBones:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Helmet.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_01_F.nif,DLC04_ZooGang_UltraLightChest_01_F:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_01_M.nif,DLC04_ZooGang_UltraLightChest_01_M:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_02_F.nif,DLC04_ZooGang_UltraLightChest_02_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_02_M.nif,DLC04_ZooGang_UltraLightChest_02_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_03_F.nif,DLC04_ZooGang_UltraLightChest_03_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_03_M.nif,DLC04_ZooGang_UltraLightChest_03_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_04_F.nif,DLC04_ZooGang_UltraLightChest_04_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_04_F.nif,DLC04_ZooGang_UltraLightChest_04_F:1,Materials\SetDressing\Skeletons\Skeleton.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_04_M.nif,DLC04_ZooGang_UltraLightChest_04_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\DLC04_ZooGang_UltraLightChest_04_M.nif,DLC04_ZooGang_UltraLightChest_04_M:1,Materials\SetDressing\Skeletons\Skeleton.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A.nif,Pack_Heavy_Body_A_M002:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A.nif,Pack_Heavy_Body_A:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A_F.nif,ArmorUnderShirt_NEW:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A_F.nif,Pack_Heavy_Body_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A_M.nif,ArmorUnderShirt_NEW:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Body_A_M.nif,Pack_Heavy_Body_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_Helmet_A_F.nif,Pack_Heavy_Helmet_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Head.BGSM
DLC04\Armor\Pack\Pack_Heavy_Helmet_A_F_faceBones.nif,Pack_Heavy_Helmet_A_F_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Head.BGSM
DLC04\Armor\Pack\Pack_Heavy_Helmet_A_M.nif,Pack_Heavy_Helmet_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Head.BGSM
DLC04\Armor\Pack\Pack_Heavy_Helmet_A_M_faceBones.nif,Pack_Heavy_Helmet_A_M_faceBones:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Head.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftArm_A_F.nif,Pack_Heavy_LeftArm_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftArm_A_F_1st.nif,Pack_Heavy_LeftArm_A_F_1st:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftArm_A_M.nif,Pack_Heavy_LeftArm_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftArm_A_M_1st.nif,Pack_Heavy_LeftArm_A_M_1st:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftLeg_A_F.nif,Pack_Heavy_LeftLeg_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftLeg_A_M.nif,Pack_Heavy_LeftLeg_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftLeg_B_F.nif,Pack_Heavy_LeftLeg_B_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_LeftLeg_B_M.nif,Pack_Heavy_LeftLeg_B_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightArm_A_F.nif,Pack_Heavy_RightArm_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightArm_A_F_1st.nif,Pack_Heavy_RightArm_A_F_1st:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightArm_A_M.nif,Pack_Heavy_RightArm_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightArm_A_M_1st.nif,Pack_Heavy_RightArm_A_M_1st:0,materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightLeg_A_F.nif,Pack_Heavy_RightLeg_A_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightLeg_A_M.nif,Pack_Heavy_RightLeg_A_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightLeg_B_ F.nif,Pack_Heavy_RightLeg_B_ F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_Heavy_RightLeg_B_M.nif,Pack_Heavy_RightLeg_B_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_HeavyArmor_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_01_F.nif,Pack_UnderArmor_01_F:0,Materials\DLC04\Clothes\Pack\ZooGangOutfit01.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_01_M.nif,Pack_UnderArmor_01_M:0,Materials\DLC04\Clothes\Pack\ZooGangOutfit01.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_F.nif,Pack_UnderArmor_02_F_Fur:1,materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_F.nif,Pack_UnderArmor_02_F:0,materials\DLC04\Clothes\Pack\ZooGangOutfit01.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_F.nif,Pack_UnderArmor_02_F:1,materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_M.nif,Pack_UnderArmor_02_M_Fur:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_M.nif,Pack_UnderArmor_02_M:0,Materials\DLC04\Clothes\Pack\ZooGangOutfit01.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_02_M.nif,Pack_UnderArmor_02_M:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_03_F.nif,BaseFemaleBody_03:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_03_F.nif,Pack_UnderArmor_03_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_03_M.nif,BaseMaleBody_03:0,Materials\actors\Character\BaseHumanMale\basehumanskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_03_M.nif,Pack_UnderArmor_03_M:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_F.nif,BaseFemaleBody_04:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_04_F.nif,Pack_UnderArmor_04_F_Fur:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_F.nif,Pack_UnderArmor_04_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_F.nif,Pack_UnderArmor_04_F:1,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_F.nif,Pack_UnderArmor_04_F:2,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_M.nif,BaseMaleBody_04:0,Materials\actors\Character\BaseHumanMale\basehumanskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_04_M.nif,Pack_UnderArmor_04_M_Fur:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_M.nif,Pack_UnderArmor_04_M:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_M.nif,Pack_UnderArmor_04_M:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_04_M.nif,Pack_UnderArmor_04_M:3,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_F.nif,BaseFemaleBody_05:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_05_F.nif,Pack_UnderArmor_05_F:0,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_F.nif,Pack_UnderArmor_05_F:1,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_F.nif,Pack_UnderArmor_05_F:2,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_M.nif,BaseMaleBody_05:0,Materials\actors\Character\BaseHumanMale\basehumanskin.bgsm
DLC04\Armor\Pack\Pack_UnderArmor_05_M.nif,Pack_UnderArmor_05_M_Boots:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_M.nif,Pack_UnderArmor_05_M:0,Materials\DLC04\Clothes\Pack\zoogang_set_underarmor2_Torso.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_M.nif,Pack_UnderArmor_05_M:1,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor1_Body.BGSM
DLC04\Armor\Pack\Pack_UnderArmor_05_M.nif,Pack_UnderArmor_05_M_Boots:2,Materials\DLC04\Clothes\Pack\ZooGang_Set_UnderArmor3_Body.BGSM
DLC04\Clothes\CappySunglasses\CappySunglassesGO.nif,Glasses:0,Materials\DLC04\Clothes\CappySunglasses\CappySunglasses.BGSM
DLC04\Clothes\CappySunglasses\DLC04_CappySunglassesF.nif,DLC04_CappySunglassesF:0,Materials\DLC04\Clothes\CappySunglasses\CappySunglasses.BGSM
DLC04\Clothes\CappySunglasses\DLC04_CappySunglassesF_faceBones.nif,DLC04_CappySunglassesF_faceBones:0,Materials\DLC04\Clothes\CappySunglasses\CappySunglasses.BGSM
DLC04\Clothes\CappySunglasses\DLC04_CappySunglassesM.nif,DLC04_CappySunglassesM:0,Materials\DLC04\Clothes\CappySunglasses\CappySunglasses.BGSM
DLC04\Clothes\CappySunglasses\DLC04_CappySunglassesM_faceBones.nif,DLC04_CappySunglassesM_faceBones:0,Materials\DLC04\Clothes\CappySunglasses\CappySunglasses.BGSM
DLC04\Clothes\Disciples\DisciplesUnderarmorPants01F.nif,DisciplesUnderarmorPants01F:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DisciplesUnderarmorTop01F.nif,DisciplesUnderarmorTop01F:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\Disciples_HeavyArmor_ArmLR_A_GO.nif,Disciples_HeavyArmor_ArmLR_A_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_HeavyArmor_Body.BGSM
DLC04\Clothes\Disciples\Disciples_HeavyArmor_ArmLR_B_GO.nif,Disciples_HeavyArmor_ArmLR_B_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_HeavyArmor_Body.BGSM
DLC04\Clothes\Disciples\Disciples_HeavyArmor_Body_GO.nif,Disciples_HeavyArmor_Body_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_HeavyArmor_Body.BGSM
DLC04\Clothes\Disciples\Disciples_HeavyArmor_LegLR_A_GO.nif,Disciples_HeavyArmor_LegLR_A_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_HeavyArmor_Body.BGSM
DLC04\Clothes\Disciples\Disciples_HeavyArmor_LegLR_B_GO.nif,Disciples_HeavyArmor_LegLR_B_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_HeavyArmor_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor1_ArmLeftRight_GO.nif,Disciples_LightArmor1_ArmLeftRight_GO:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor1_LegLeftRight_GO.nif,Disciples_LightArmor1_LegLeftRight_GO:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor2_ArmLeftRight_GO.nif,Disciples_LightArmor2_ArmLeftRight_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor2_HelmetA_GO.nif,Disciples_LightArmor2_HelmetA_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor2_Hemlet.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor2_LegLeftA_GO.nif,Disciples_LightArmor2_LegLeftA_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor2_LegRightA_GO.nif,Disciples_LightArmor2_LegRightA_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_LightArmor2_Torso_GO.nif,Disciples_LightArmor2_Torso_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_01_GO.nif,Disciples_UnderArmor_01_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_02_GO.nif,Disciples_UnderArmor_02_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_03_GO.nif,Disciples_UnderArmor_03_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_03_GO.nif,Disciples_UnderArmor_03_GO:1,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_04_GO.nif,Disciples_UnderArmor_04_GO:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\Disciples_UnderArmor_04_GO.nif,Disciples_UnderArmor_04_GO:1,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A.nif,PantsA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A.nif,BaseFemaleBodyA:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A.nif,TopA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A.nif,BootsA:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_1st.nif,BaseFemaleBodyA_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_1st.nif,TopA_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_1st_Gloves.nif,GlovesA_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_1st_Gloves.nif,BaseFemaleHands1stA_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_Gloves.nif,BaseFemaleHands3rdA:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_A_Gloves.nif,GlovesA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B.nif,BaseFemaleBodyB:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B.nif,PantsB:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B.nif,TopB:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B.nif,BootsB:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_1st.nif,BaseFemaleBodyB_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_1st.nif,TopB_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_1st_Gloves.nif,GlovesB_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_1st_Gloves.nif,BaseFemaleHands1stB_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_Gloves.nif,BaseFemaleHands3rdB:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_B_Gloves.nif,GlovesB:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C.nif,BaseFemaleBodyC:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C.nif,TopA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C.nif,PantsB:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C.nif,BootsB:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C_1st.nif,BaseFemaleBodyA_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C_1st_Gloves.nif,GlovesC_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C_1st_Gloves.nif,BaseFemaleHands1stC_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C_Gloves.nif,BaseFemaleHands3rdC:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleHands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_C_Gloves.nif,GlovesC:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_D.nif,PantsA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_D.nif,BaseFemaleBodyD:0,Materials\actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorF_D.nif,TopB:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor2_Body.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_D.nif,BootsA:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorF_D_1st.nif,BaseFemaleBodyA_1st:0,Materials\Actors\Character\BaseHumanFemale\basehumanFemaleskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A.nif,BootsA:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A.nif,PantsA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A.nif,TopA:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A.nif,BaseMaleBodyA:0,Materials\actors\Character\BaseHumanMale\basehumanskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_1ST.nif,BaseMaleBodyA_1ST:0,Materials\Actors\Character\BaseHumanMale\basehumanskin.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_1ST.nif,TopA_1st:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_UnderArmor1.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_1ST_Gloves.nif,BaseMaleHands3rdC_1ST:0,materials\actors\character\basehumanmale\basehumanmaleskinhands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_1ST_Gloves.nif,GlovesC_1ST:0,materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_Gloves.nif,GlovesC:0,Materials\DLC04\Clothes\Disciples\Faceless_Killer_Set_LightArmor1_Gloves.BGSM
DLC04\Clothes\Disciples\DiscipleUnderArmorM_A_Gloves.nif,BaseMaleHands3rdC:0,Materials\actors\Character\BaseHumanMale\basehumanmaleskinhands.bgsm
DLC04\Clothes\Disciples\DiscipleUnderArmorM_B.nif,BootsB:0,Materials\Clothes\RedRocketJumpsuit\GenericJumpsuit.BGSM
